,Player,Age,Service Time,Contract,AAV,2022,2023,2024,2025,2026,2027,2028
0,Austin Gomber,31.3,2.111,17102022,,710000,ARB 1,ARB 2,ARB 3,FREE AGENT,,
1,Brendan Rodgers,28.6,2.075,17102022,,710000,ARB 1,ARB 2,ARB 3,FREE AGENT,,
2,Yonathan Daza,31.1,1.101,17052022,,705000,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT,
3,Connor Joe,32.6,0.136,17022022,,702000,Pre-ARB,Pre-ARB,ARB 1,ARB 2,ARB 3,FREE AGENT
4,Estimated salaries for other pre-arbitration players,7000000,,,,,,,,,,
